t,A,B,C
-0.0204,-0.986685944207868,0.63419088876219,0.352495055445679
-0.0203,-0.979855052384247,0.662881442706896,0.316973609677351
-0.0202,-0.971631732914673,0.690630005849425,0.281001727065249
-0.0201,-0.962027671586086,0.717397145963177,0.244630525622909
-0.02,-0.951056516295152,0.743144825477398,0.207911690817755
-0.0199,-0.938733857653874,0.767836455530598,0.170897402123276
-0.0198,-0.925077206834457,0.791436947965387,0.133640258869071
-0.0197,-0.910105970684994,0.81391276519062,0.0961932054943748
-0.0196,-0.893841424151262,0.835231967840169,0.0586094563110925
-0.0195,-0.876306680043861,0.855364260160509,0.0209424198833517
-0.0194,-0.857526656193652,0.874281033062633,-0.0167543768689825
-0.0193,-0.837528040042141,0.891955404777151,-0.0544273647350114
-0.0192,-0.816339250717182,0.908362259054732,-0.0920230083375506
-0.0191,-0.793990398647833,0.923478280857684,-0.129487882209852
-0.019,-0.770513242775786,0.937281989491893,-0.166768746716108
-0.0189,-0.745941145424181,0.949753769132067,-0.203812623707886
-0.0188,-0.720309024887906,0.960875896696899,-0.240566871808993
-0.0187,-0.693653305812803,0.970632567034528,-0.276979261221725
-0.0186,-0.666011867434249,0.979009915382531,-0.312998047948282
-0.0185,-0.637423989748686,0.985996037070506,-0.34857204732182
-0.0184,-0.607930297694605,0.991581004437262,-0.383650706742657
-0.0183,-0.577572703422266,0.995756880938569,-0.418184177516303
-0.0182,-0.546394346734266,0.99851773242542,-0.452123385691154
-0.0181,-0.514439533781503,0.99985963557678,-0.485420101795278
-0.018,-0.481753674101711,0.999780683474845,-0.518027009373135
-0.0179,-0.448383216090032,0.998280988314872,-0.549897772224841
-0.0178,-0.414375580993282,0.995362681245744,-0.580987100252462
-0.0177,-0.379779095521798,0.991029909341492,-0.611250813819695
-0.0176,-0.344642923174513,0.985288829708078,-0.640645906533565
-0.0175,-0.309016994374947,0.978147600733806,-0.669130606358859
-0.0174,-0.272951935517324,0.969616370495806,-0.696664434978482
-0.0173,-0.236498997023722,0.959707262339066,-0.723208265315344
-0.0172,-0.199709980514404,0.948434357648492,-0.748724377134088
-0.0171,-0.162637165194879,0.935813675838489,-0.77317651064361
-0.017,-0.125333233564304,0.9218631515885,-0.796529918024196
-0.0169,-0.0878511965507419,0.906602609356837,-0.818751412806095
-0.0168,-0.0502443181797671,0.890053735209051,-0.839809417029284
-0.0167,-0.0125660398833489,0.872240046000842,-0.859674006117493
-0.0166,0.0251300954433424,0.853186855959318,-0.87831695140266
-0.0165,0.0627905195293142,0.832921240710099,-0.895711760239413
-0.0164,0.100361714851216,0.811471998801361,-0.911833713652576
-0.0163,0.13779029068464,0.788869610779533,-0.926659901464173
-0.0162,0.17502305897528,0.765146195874772,-0.940169254850052
-0.0161,0.212007109922059,0.740335466357775,-0.952342576279834
-0.016,0.248689887164855,0.714472679632803,-0.963162566797659
-0.0159,0.285019262469978,0.687594588134966,-0.972613850604944
-0.0158,0.320943609807212,0.659739387103024,-0.980682996910236
-0.0157,0.356411878713255,0.630946660301847,-0.987358539015101
-0.0156,0.391373666837207,0.601257323771723,-0.992630990608929
-0.0155,0.425779291565073,0.570713567684431,-0.996492859249504
-0.0154,0.459579860621489,0.539358796388682,-0.998938657010171
-0.0153,0.492727341548294,0.507237566730187,-0.999964908278481
-0.0152,0.525174629961299,0.474395524733926,-0.999570154695225
-0.0151,0.556875616488192,0.440879340738654,-0.997754957226846
-0.015,0.587785252292474,0.406736643075799,-0.994521895368273
-0.0149,0.617859613090336,0.372015950386979,-0.989875563477315
-0.0148,0.647055961569446,0.336766602676386,-0.983822564245832
-0.0147,0.675332808121027,0.301038691195917,-0.976371499316944
-0.0146,0.702649969798853,0.264882987262776,-0.967532957061628
-0.0145,0.728968627421412,0.228350870110655,-0.957319497532067
-0.0144,0.754251380736105,0.191494253877011,-0.945745634613116
-0.0143,0.778462301567026,0.154365513830268,-0.932827815397293
-0.0142,0.801566984870879,0.117017411941673,-0.918584396812552
-0.0141,0.823532597628428,0.0795030219076596,-0.903035619536087
-0.014,0.844327925502016,0.0418756537291991,-0.886203579231215
-0.0139,0.863923417192836,0.00418877795540217,-0.868112195148238
-0.0138,0.882291226434955,-0.0335040503010744,-0.84878717613388
-0.0137,0.899405251566373,-0.071149267468771,-0.828255984097602
-0.0136,0.915241172620918,-0.108693377634185,-0.806547794986732
-0.0135,0.929776485888252,-0.146083028562413,-0.783693457325839
-0.0134,0.942990535892865,-0.183265087513562,-0.759725448379303
-0.0133,0.954864544746644,-0.220186716747305,-0.734677827999339
-0.0132,0.965381638833275,-0.256795448608192,-0.708586190225083
-0.0131,0.974526872786577,-0.293039260085057,-0.681487612701519
-0.013,0.982287250728689,-0.328866646738584,-0.653420603990104
-0.0129,0.988651744737914,-0.3642266958919,-0.624425048846013
-0.0128,0.993611310520009,-0.399069158980298,-0.59454215153971
-0.0127,0.997158900260614,-0.433344522957191,-0.563814377303422
-0.0126,0.999289472640589,-0.467004080654856,-0.532285391985733
-0.0125,1,-0.500000000000002,-0.499999999999998
-0.0124,0.999289472640589,-0.532285391985736,-0.467004080654853
-0.0123,0.997158900260614,-0.563814377303429,-0.433344522957184
-0.0122,0.993611310520008,-0.594542151539717,-0.399069158980291
-0.0121,0.988651744737914,-0.624425048846016,-0.364226695891898
-0.012,0.982287250728688,-0.653420603990107,-0.328866646738582
-0.0119,0.974526872786576,-0.681487612701522,-0.293039260085055
-0.0118,0.965381638833273,-0.708586190225089,-0.256795448608184
-0.0117,0.954864544746641,-0.734677827999345,-0.220186716747297
-0.0116,0.942990535892864,-0.759725448379305,-0.183265087513559
-0.0115,0.929776485888251,-0.783693457325841,-0.146083028562409
-0.0114,0.915241172620916,-0.806547794986734,-0.108693377634182
-0.0113,0.899405251566369,-0.828255984097606,-0.0711492674687622
-0.0112,0.882291226434951,-0.848787176133884,-0.0335040503010656
-0.0111,0.863923417192835,-0.86811219514824,0.00418877795540564
-0.011,0.844327925502014,-0.886203579231216,0.0418756537292026
-0.0109,0.823532597628425,-0.903035619536089,0.0795030219076639
-0.0108,0.801566984870874,-0.918584396812555,0.117017411941681
-0.0107,0.778462301567024,-0.932827815397294,0.154365513830271
-0.0106,0.754251380736103,-0.945745634613117,0.191494253877014
-0.0105,0.72896862742141,-0.957319497532068,0.228350870110658
-0.0104,0.702649969798847,-0.967532957061631,0.264882987262784
-0.0103,0.675332808121021,-0.976371499316946,0.301038691195925
-0.0102,0.647055961569444,-0.983822564245833,0.336766602676388
-0.0101,0.617859613090333,-0.989875563477316,0.372015950386983
-0.01,0.587785252292471,-0.994521895368274,0.406736643075803
-0.00989999999999999,0.556875616488185,-0.997754957226847,0.440879340738662
-0.00979999999999999,0.525174629961292,-0.999570154695225,0.474395524733934
-0.0097,0.492727341548291,-0.999964908278481,0.50723756673019
-0.0096,0.459579860621487,-0.998938657010171,0.539358796388685
-0.00949999999999999,0.42577929156507,-0.996492859249504,0.570713567684434
-0.00939999999999999,0.391373666837199,-0.992630990608929,0.601257323771729
-0.00929999999999999,0.356411878713246,-0.9873585390151,0.630946660301853
-0.0092,0.320943609807209,-0.980682996910236,0.659739387103027
-0.0091,0.285019262469974,-0.972613850604943,0.687594588134969
-0.00899999999999999,0.248689887164852,-0.963162566797658,0.714472679632805
-0.00889999999999999,0.212007109922051,-0.952342576279832,0.74033546635778
-0.00879999999999999,0.175023058975271,-0.940169254850049,0.765146195874777
-0.0087,0.137790290684637,-0.926659901464172,0.788869610779534
-0.0086,0.100361714851213,-0.911833713652575,0.811471998801362
-0.00849999999999999,0.0627905195293107,-0.895711760239412,0.832921240710101
-0.00839999999999999,0.0251300954433336,-0.878316951402656,0.853186855959323
-0.00829999999999999,-0.0125660398833577,-0.859674006117489,0.872240046000846
-0.0082,-0.0502443181797701,-0.839809417029283,0.890053735209053
-0.0081,-0.0878511965507449,-0.818751412806094,0.906602609356839
-0.00799999999999999,-0.125333233564307,-0.796529918024195,0.921863151588502
-0.00789999999999999,-0.162637165194888,-0.773176510643605,0.935813675838493
-0.0078,-0.199709980514407,-0.748724377134087,0.948434357648493
-0.0077,-0.236498997023725,-0.723208265315342,0.959707262339067
-0.0076,-0.272951935517327,-0.696664434978479,0.969616370495807
-0.00749999999999999,-0.309016994374951,-0.669130606358856,0.978147600733806
-0.00739999999999999,-0.344642923174521,-0.640645906533559,0.985288829708079
-0.0073,-0.379779095521801,-0.611250813819692,0.991029909341493
-0.0072,-0.414375580993285,-0.580987100252459,0.995362681245744
-0.0071,-0.448383216090034,-0.549897772224838,0.998280988314872
-0.00699999999999999,-0.481753674101718,-0.518027009373128,0.999780683474845
-0.00689999999999999,-0.51443953378151,-0.48542010179527,0.99985963557678
-0.0068,-0.546394346734269,-0.452123385691151,0.99851773242542
-0.0067,-0.577572703422269,-0.418184177516301,0.995756880938569
-0.00659999999999999,-0.607930297694607,-0.383650706742655,0.991581004437261
-0.00649999999999999,-0.637423989748692,-0.348572047321812,0.985996037070504
-0.00639999999999999,-0.666011867434255,-0.312998047948274,0.979009915382529
-0.0063,-0.693653305812805,-0.276979261221722,0.970632567034527
-0.0062,-0.720309024887908,-0.240566871808991,0.960875896696898
-0.00609999999999999,-0.745941145424184,-0.203812623707883,0.949753769132066
-0.00599999999999999,-0.770513242775791,-0.166768746716099,0.93728198949189
-0.00589999999999999,-0.793990398647838,-0.129487882209842,0.92347828085768
-0.0058,-0.816339250717184,-0.0920230083375472,0.908362259054731
-0.0057,-0.837528040042142,-0.0544273647350079,0.89195540477715
-0.00559999999999999,-0.857526656193654,-0.016754376868979,0.874281033062632
-0.00549999999999999,-0.876306680043865,0.0209424198833605,0.855364260160505
-0.00539999999999999,-0.893841424151266,0.0586094563111008,0.835231967840165
-0.0053,-0.910105970684996,0.0961932054943778,0.813912765190618
-0.0052,-0.925077206834459,0.133640258869074,0.791436947965385
-0.00509999999999999,-0.938733857653875,0.170897402123279,0.767836455530595
-0.00499999999999999,-0.951056516295155,0.207911690817763,0.743144825477391
-0.00489999999999999,-0.962027671586087,0.244630525622912,0.717397145963175
-0.0048,-0.971631732914674,0.281001727065252,0.690630005849422
-0.0047,-0.979855052384247,0.316973609677353,0.662881442706894
-0.00459999999999999,-0.986685944207869,0.352495055445681,0.634190888762187
-0.00449999999999999,-0.992114701314478,0.387515586452106,0.604599114862372
-0.0044,-0.996133609143172,0.421985436605782,0.57414817253739
-0.0043,-0.998736956606018,0.4558556223635,0.542881334242517
-0.0042,-0.999921044203816,0.489078012337958,0.510843031865858
-0.00409999999999999,-0.9996841892833,0.52160539569511,0.478078793588189
-0.00399999999999999,-0.998026728428271,0.553391549243347,0.444635179184924
-0.0039,-0.9949510169813,0.584391303119172,0.410559713862128
-0.0038,-0.990461425696651,0.614560604976065,0.375900820720586
-0.00369999999999999,-0.984564334529205,0.643856582585255,0.34070775194395
-0.00359999999999999,-0.977268123568193,0.672237604759518,0.305030518808674
-0.00349999999999999,-0.96858316112863,0.699663340513368,0.268919820615261
-0.0034,-0.958521789017376,0.726094816375592,0.232426972641783
-0.0033,-0.947098304994744,0.751494471772697,0.195603833222047
-0.00319999999999999,-0.934328942456611,0.775826212404521,0.15850273005209
-0.00309999999999999,-0.920231847365869,0.799055461536222,0.121176385829647
-0.00299999999999999,-0.904827052466018,0.821149209133706,0.0836778433323111
-0.0029,-0.888136448813544,0.842076058772692,0.0460603900408519
-0.0028,-0.870183754669525,0.861806272254756,0.00837748241476908
-0.00269999999999999,-0.850994481794691,0.880311811866921,-0.0293173300722311
-0.00259999999999999,-0.830595899195811,0.897566380224799,-0.0669704810289884
-0.0025,-0.809016994374946,0.913545457642602,-0.104528463267655
-0.00239999999999999,-0.786288432136617,0.928226336976964,-0.141937904840348
-0.0023,-0.762442511011447,0.941588155895031,-0.179145644883584
-0.00219999999999999,-0.737513117358172,0.953611926520977,-0.216098809162805
-0.00209999999999999,-0.711535677209283,0.964280562418816,-0.252744885209533
-0.00199999999999999,-0.684547105928687,0.973578902873161,-0.289031796944474
-0.00189999999999999,-0.656585755752954,0.981493734433433,-0.32490797868048
-0.0018,-0.627691361290699,0.988013809690895,-0.360322448400197
-0.00169999999999999,-0.597904983057517,0.993129863261836,-0.395224880204319
-0.0016,-0.567268949126756,0.996834624954185,-0.429565675827429
-0.00149999999999999,-0.535826794978995,0.999122830098858,-0.463296035119864
-0.00139999999999999,-0.503623201635758,0.999991227031138,-0.49636802539538
-0.0013,-0.470703932165331,0.999438581711464,-0.528734649546133
-0.00119999999999999,-0.43711576665093,0.997465679479077,-0.560349912828147
-0.0011,-0.402906435713661,0.994075323936004,-0.591168888222343
-0.000999999999999994,-0.368124552684676,0.989272332962988,-0.621147780278312
-0.000899999999999991,-0.332819544522983,0.983063531873015,-0.650243987350032
-0.000799999999999995,-0.297041581577033,0.975457743712173,-0.67841616213514
-0.000699999999999992,-0.260841506289894,0.966465776721617,-0.705624270431723
-0.000599999999999996,-0.22427076094938,0.956100408978472,-0.731829648029092
-0.000499999999999994,-0.187381314585722,0.94437637023748,-0.756995055651758
-0.000399999999999991,-0.150225589120754,0.931310320999219,-0.781084731878466
-0.000299999999999995,-0.11285638487348,0.916920828834616,-0.804064443961136
-0.000199999999999992,-0.0753268055279297,0.90122834199941,-0.82590153647148
-9.99999999999959e-05,-0.037690182669933,0.884255160376072,-0.846564977706139
6.93889390390723e-18,2.61590137350647e-15,0.866025403784437,-0.86602540378444
0.000100000000000003,0.0376901826699356,0.846564977706137,-0.884255160376073
0.000200000000000006,0.0753268055279349,0.825901536471478,-0.901228341999412
0.000300000000000009,0.112856384873485,0.804064443961133,-0.916920828834618
0.000400000000000005,0.150225589120759,0.781084731878462,-0.931310320999221
0.000500000000000007,0.187381314585727,0.756995055651755,-0.944376370237482
0.000600000000000003,0.224270760949382,0.731829648029091,-0.956100408978473
0.000700000000000006,0.260841506289899,0.705624270431719,-0.966465776721618
0.000800000000000009,0.297041581577038,0.678416162135136,-0.975457743712174
0.000900000000000005,0.332819544522988,0.650243987350028,-0.983063531873016
0.00100000000000001,0.368124552684681,0.621147780278308,-0.989272332962989
0.0011,0.402906435713664,0.591168888222341,-0.994075323936005
0.00120000000000001,0.437115766650935,0.560349912828143,-0.997465679479078
0.0013,0.470703932165333,0.528734649546131,-0.999438581711464
0.00140000000000001,0.503623201635763,0.496368025395375,-0.999991227031138
0.00150000000000001,0.535826794978999,0.463296035119859,-0.999122830098858
0.0016,0.567268949126758,0.429565675827427,-0.996834624954185
0.00170000000000001,0.597904983057521,0.395224880204314,-0.993129863261835
0.0018,0.627691361290701,0.360322448400194,-0.988013809690895
0.00190000000000001,0.656585755752958,0.324907978680475,-0.981493734433432
0.00200000000000001,0.684547105928691,0.289031796944469,-0.97357890287316
0.0021,0.711535677209287,0.252744885209528,-0.964280562418814
0.00220000000000001,0.737513117358176,0.216098809162799,-0.953611926520975
0.0023,0.762442511011449,0.179145644883581,-0.94158815589503
0.00240000000000001,0.78628843213662,0.141937904840342,-0.928226336976962
0.00250000000000001,0.809016994374949,0.104528463267651,-0.913545457642599
0.00260000000000001,0.830595899195814,0.0669704810289835,-0.897566380224797
0.00270000000000001,0.850994481794693,0.0293173300722257,-0.880311811866919
0.0028,0.870183754669526,-0.00837748241477175,-0.861806272254754
0.00290000000000001,0.888136448813546,-0.0460603900408545,-0.842076058772691
0.003,0.90482705246602,-0.0836778433323164,-0.821149209133703
0.00310000000000001,0.920231847365871,-0.121176385829652,-0.799055461536219
0.00320000000000001,0.934328942456613,-0.158502730052096,-0.775826212404517
0.0033,0.947098304994745,-0.195603833222049,-0.751494471772695
0.00340000000000001,0.958521789017377,-0.232426972641786,-0.72609481637559
0.0035,0.968583161128631,-0.268919820615266,-0.699663340513365
0.00360000000000001,0.977268123568194,-0.305030518808679,-0.672237604759514
0.00370000000000001,0.984564334529206,-0.340707751943955,-0.643856582585251
0.0038,0.990461425696651,-0.375900820720588,-0.614560604976063
0.00390000000000001,0.9949510169813,-0.41055971386213,-0.58439130311917
0.004,0.998026728428272,-0.444635179184928,-0.553391549243343
0.00410000000000001,0.9996841892833,-0.478078793588194,-0.521605395695106
0.00420000000000001,0.999921044203816,-0.510843031865862,-0.489078012337953
0.00430000000000001,0.998736956606017,-0.542881334242519,-0.455855622363498
0.00440000000000001,0.996133609143172,-0.574148172537392,-0.42198543660578
0.0045,0.992114701314478,-0.604599114862376,-0.387515586452102
0.00460000000000001,0.986685944207868,-0.634190888762191,-0.352495055445676
0.0047,0.979855052384247,-0.662881442706896,-0.316973609677351
0.00480000000000001,0.971631732914674,-0.690630005849424,-0.281001727065249
0.00490000000000001,0.962027671586085,-0.71739714596318,-0.244630525622904
0.005,0.951056516295153,-0.743144825477395,-0.207911690817758
0.00510000000000001,0.938733857653873,-0.767836455530599,-0.170897402123274
0.0052,0.925077206834458,-0.791436947965386,-0.133640258869071
0.00530000000000001,0.910105970684995,-0.813912765190619,-0.0961932054943754
0.00540000000000001,0.893841424151262,-0.835231967840169,-0.0586094563110933
0.0055,0.876306680043863,-0.855364260160507,-0.0209424198833552
0.00560000000000001,0.857526656193651,-0.874281033062635,0.0167543768689843
0.0057,0.837528040042141,-0.891955404777151,0.0544273647350106
0.00580000000000001,0.816339250717183,-0.908362259054732,0.0920230083375494
0.00590000000000001,0.793990398647833,-0.923478280857683,0.12948788220985
0.00600000000000001,0.770513242775788,-0.937281989491892,0.166768746716104
0.00610000000000001,0.74594114542418,-0.949753769132068,0.203812623707888
0.0062,0.720309024887906,-0.960875896696899,0.240566871808993
0.00630000000000001,0.693653305812803,-0.970632567034528,0.276979261221725
0.0064,0.666011867434251,-0.97900991538253,0.312998047948279
0.00650000000000001,0.637423989748688,-0.985996037070505,0.348572047321817
0.00660000000000001,0.607930297694603,-0.991581004437262,0.383650706742659
0.0067,0.577572703422267,-0.995756880938569,0.418184177516303
0.00680000000000001,0.546394346734267,-0.99851773242542,0.452123385691153
0.0069,0.514439533781506,-0.99985963557678,0.485420101795275
0.00700000000000001,0.481753674101714,-0.999780683474845,0.518027009373132
0.00710000000000001,0.44838321609003,-0.998280988314872,0.549897772224842
0.00720000000000001,0.414375580993283,-0.995362681245744,0.580987100252461
0.00730000000000001,0.379779095521799,-0.991029909341492,0.611250813819694
0.0074,0.344642923174516,-0.985288829708079,0.640645906533562
0.00750000000000001,0.309016994374945,-0.978147600733805,0.66913060635886
0.00760000000000001,0.272951935517322,-0.969616370495805,0.696664434978483
0.00770000000000001,0.236498997023723,-0.959707262339066,0.723208265315343
0.00780000000000001,0.199709980514404,-0.948434357648492,0.748724377134088
0.0079,0.162637165194882,-0.935813675838491,0.773176510643608
0.00800000000000001,0.125333233564302,-0.9218631515885,0.796529918024198
0.0081,0.0878511965507423,-0.906602609356837,0.818751412806095
0.00820000000000001,0.0502443181797679,-0.890053735209052,0.839809417029284
0.00830000000000001,0.0125660398833497,-0.872240046000842,0.859674006117493
0.0084,-0.0251300954433389,-0.85318685595932,0.878316951402659
0.00850000000000001,-0.062790519529316,-0.832921240710098,0.895711760239414
0.0086,-0.100361714851216,-0.811471998801361,0.911833713652576
0.00870000000000001,-0.13779029068464,-0.788869610779533,0.926659901464173
0.00880000000000001,-0.175023058975279,-0.765146195874773,0.940169254850051
0.00890000000000001,-0.212007109922056,-0.740335466357777,0.952342576279833
0.00900000000000001,-0.248689887164857,-0.714472679632802,0.963162566797659
0.0091,-0.285019262469977,-0.687594588134967,0.972613850604944
0.00920000000000001,-0.320943609807212,-0.659739387103025,0.980682996910236
0.00930000000000001,-0.356411878713254,-0.630946660301847,0.987358539015101
0.00940000000000001,-0.391373666837204,-0.601257323771726,0.992630990608929
0.00950000000000001,-0.425779291565075,-0.57071356768443,0.996492859249505
0.0096,-0.459579860621489,-0.539358796388682,0.998938657010171
0.00970000000000001,-0.492727341548294,-0.507237566730187,0.999964908278481
0.0098,-0.525174629961296,-0.474395524733929,0.999570154695225
0.00990000000000001,-0.55687561648819,-0.440879340738657,0.997754957226846
0.01,-0.587785252292476,-0.406736643075798,0.994521895368273
0.0101,-0.617859613090336,-0.37201595038698,0.989875563477316
0.0102,-0.647055961569446,-0.336766602676387,0.983822564245832
0.0103,-0.675332808121025,-0.301038691195919,0.976371499316945
0.0104,-0.702649969798851,-0.264882987262779,0.967532957061629
0.0105,-0.728968627421414,-0.228350870110652,0.957319497532066
0.0106,-0.754251380736105,-0.191494253877012,0.945745634613116
0.0107,-0.778462301567025,-0.154365513830269,0.932827815397293
0.0108,-0.801566984870877,-0.117017411941678,0.918584396812554
0.0109,-0.823532597628428,-0.0795030219076586,0.903035619536086
0.011,-0.844327925502017,-0.0418756537291973,0.886203579231213
0.0111,-0.863923417192836,-0.00418877795540209,0.868112195148238
0.0112,-0.882291226434955,0.0335040503010745,0.84878717613388
0.0113,-0.899405251566372,0.0711492674687675,0.828255984097603
0.0114,-0.915241172620919,0.108693377634187,0.806547794986731
0.0115,-0.929776485888252,0.146083028562413,0.783693457325839
0.0116,-0.942990535892865,0.18326508751356,0.759725448379304
0.0117,-0.954864544746644,0.220186716747303,0.73467782799934
0.0118,-0.965381638833274,0.256795448608189,0.708586190225085
0.0119,-0.974526872786578,0.29303926008506,0.681487612701518
0.012,-0.982287250728689,0.328866646738583,0.653420603990105
0.0121,-0.988651744737914,0.3642266958919,0.624425048846014
0.0122,-0.993611310520009,0.399069158980298,0.59454215153971
0.0123,-0.997158900260614,0.433344522957189,0.563814377303425
0.0124,-0.999289472640589,0.467004080654857,0.532285391985732
0.0125,-1,0.500000000000001,0.499999999999999
0.0126,-0.999289472640589,0.532285391985736,0.467004080654853
0.0127,-0.997158900260614,0.56381437730343,0.433344522957184
0.0128,-0.993611310520008,0.594542151539714,0.399069158980293
0.0129,-0.988651744737914,0.624425048846018,0.364226695891895
0.013,-0.982287250728688,0.653420603990107,0.328866646738582
0.0131,-0.974526872786577,0.681487612701522,0.293039260085055
0.0132,-0.965381638833274,0.708586190225087,0.256795448608187
0.0133,-0.954864544746643,0.734677827999343,0.2201867167473
0.0134,-0.942990535892864,0.759725448379307,0.183265087513557
0.0135,-0.929776485888251,0.78369345732584,0.14608302856241
0.0136,-0.915241172620917,0.806547794986733,0.108693377634182
0.0137,-0.899405251566371,0.828255984097605,0.0711492674687657
0.0138,-0.882291226434952,0.848787176133883,0.0335040503010691
0.0139,-0.863923417192834,0.868112195148241,-0.00418877795540749
0.014,-0.844327925502015,0.886203579231215,-0.0418756537292009
0.0141,-0.823532597628426,0.903035619536088,-0.0795030219076622
0.0142,-0.801566984870876,0.918584396812554,-0.117017411941678
0.0143,-0.778462301567022,0.932827815397295,-0.154365513830273
0.0144,-0.754251380736102,0.945745634613118,-0.191494253877016
0.0145,-0.72896862742141,0.957319497532068,-0.228350870110658
0.0146,-0.702649969798847,0.967532957061631,-0.264882987262784
0.0147,-0.675332808121023,0.976371499316945,-0.301038691195922
0.0148,-0.647055961569443,0.983822564245833,-0.33676660267639
0.0149,-0.617859613090334,0.989875563477316,-0.372015950386982
0.015,-0.587785252292472,0.994521895368273,-0.406736643075802
0.0151,-0.556875616488186,0.997754957226847,-0.440879340738661
0.0152,-0.525174629961295,0.999570154695225,-0.474395524733931
0.0153,-0.492727341548289,0.999964908278481,-0.507237566730191
0.0154,-0.459579860621487,0.998938657010171,-0.539358796388684
0.0155,-0.425779291565071,0.996492859249504,-0.570713567684434
0.0156,-0.3913736668372,0.992630990608929,-0.601257323771729
0.0157,-0.35641187871325,0.9873585390151,-0.630946660301851
0.0158,-0.320943609807207,0.980682996910235,-0.659739387103028
0.0159,-0.285019262469975,0.972613850604943,-0.687594588134968
0.016,-0.248689887164853,0.963162566797658,-0.714472679632805
0.0161,-0.212007109922051,0.952342576279832,-0.74033546635778
0.0162,-0.175023058975274,0.94016925485005,-0.765146195874776
0.0163,-0.137790290684635,0.926659901464171,-0.788869610779536
0.0164,-0.100361714851214,0.911833713652576,-0.811471998801362
0.0165,-0.0627905195293115,0.895711760239412,-0.832921240710101
0.0166,-0.025130095443337,0.878316951402658,-0.85318685595932
0.0167,0.0125660398833542,0.85967400611749,-0.872240046000844
0.0168,0.0502443181797724,0.839809417029281,-0.890053735209054
0.0169,0.0878511965507446,0.818751412806094,-0.906602609356839
0.017,0.125333233564307,0.796529918024195,-0.921863151588502
0.0171,0.162637165194885,0.773176510643606,-0.935813675838491
0.0172,0.199709980514408,0.748724377134086,-0.948434357648494
0.0173,0.236498997023727,0.723208265315341,-0.959707262339068
0.0174,0.272951935517326,0.69666443497848,-0.969616370495806
0.0175,0.30901699437495,0.669130606358856,-0.978147600733806
0.0176,0.344642923174518,0.640645906533561,-0.985288829708079
0.0177,0.379779095521803,0.61125081381969,-0.991029909341493
0.0178,0.414375580993285,0.580987100252459,-0.995362681245744
0.0179,0.448383216090034,0.549897772224838,-0.998280988314872
0.018,0.481753674101717,0.518027009373129,-0.999780683474845
0.0181,0.514439533781507,0.485420101795273,-0.99985963557678
0.0182,0.546394346734271,0.452123385691149,-0.99851773242542
0.0183,0.577572703422268,0.418184177516302,-0.995756880938569
0.0184,0.607930297694607,0.383650706742655,-0.991581004437261
0.0185,0.637423989748692,0.348572047321813,-0.985996037070504
0.0186,0.666011867434253,0.312998047948277,-0.97900991538253
0.0187,0.693653305812807,0.27697926122172,-0.970632567034527
0.0188,0.720309024887908,0.240566871808991,-0.960875896696898
0.0189,0.745941145424183,0.203812623707883,-0.949753769132066
0.019,0.770513242775791,0.166768746716099,-0.937281989491891
0.0191,0.793990398647836,0.129487882209846,-0.923478280857682
0.0192,0.816339250717185,0.0920230083375453,-0.90836225905473
0.0193,0.837528040042142,0.0544273647350079,-0.89195540477715
0.0194,0.857526656193653,0.0167543768689789,-0.874281033062633
0.0195,0.876306680043864,-0.0209424198833571,-0.855364260160506
0.0196,0.893841424151264,-0.0586094563110978,-0.835231967840167
0.0197,0.910105970684997,-0.0961932054943801,-0.813912765190617
0.0198,0.925077206834458,-0.133640258869072,-0.791436947965385
0.0199,0.938733857653875,-0.170897402123278,-0.767836455530596
0.02,0.951056516295154,-0.20791169081776,-0.743144825477394
0.0201,0.962027671586086,-0.244630525622909,-0.717397145963177
0.0202,0.971631732914675,-0.281001727065254,-0.690630005849421
0.0203,0.979855052384247,-0.316973609677353,-0.662881442706894
0.0204,0.986685944207868,-0.35249505544568,-0.634190888762188
0.0205,0.992114701314478,-0.387515586452103,-0.604599114862374
0.0206,0.996133609143173,-0.421985436605784,-0.574148172537388
0.0207,0.998736956606018,-0.455855622363502,-0.542881334242515
0.0208,0.999921044203816,-0.489078012337958,-0.510843031865859
0.0209,0.9996841892833,-0.52160539569511,-0.47807879358819
0.021,0.998026728428271,-0.553391549243344,-0.444635179184926
0.0211,0.9949510169813,-0.584391303119173,-0.410559713862125
0.0212,0.990461425696651,-0.614560604976065,-0.375900820720586
0.0213,0.984564334529205,-0.643856582585254,-0.34070775194395
0.0214,0.977268123568193,-0.672237604759517,-0.305030518808675
0.0215,0.968583161128631,-0.699663340513366,-0.268919820615263
0.0216,0.958521789017376,-0.726094816375592,-0.232426972641782
0.0217,0.947098304994744,-0.751494471772696,-0.195603833222047
0.0218,0.934328942456611,-0.77582621240452,-0.15850273005209
0.0219,0.920231847365869,-0.799055461536221,-0.121176385829647
0.022,0.904827052466019,-0.821149209133704,-0.0836778433323141
0.0221,0.888136448813544,-0.842076058772693,-0.0460603900408496
0.0222,0.870183754669525,-0.861806272254755,-0.00837748241476856
0.0223,0.850994481794691,-0.880311811866921,0.0293173300722316
0.0224,0.830595899195812,-0.897566380224798,0.0669704810289876
0.0225,0.809016994374947,-0.913545457642601,0.104528463267656
0.0226,0.786288432136617,-0.928226336976964,0.141937904840348
0.0227,0.762442511011448,-0.94158815589503,0.179145644883583
0.0228,0.737513117358173,-0.953611926520976,0.216098809162804
