All calculations;Line 5;Line 5;Line 5;Line 5;Line 5;Line 5
"Time in s";"Phase Current A/Terminal j in kA";"Phase Current B/Terminal j in kA";"Phase Current C/Terminal j in kA";"Phase Voltage B/Terminal j in p.u.";"Phase Voltage C/Terminal j in p.u.";"Phase Voltage A/Terminal j in p.u."
0,875018;1,258382;-0,342186;-0,916196;0,070643;-0,069704;-0,000939
0,875118;1,245975;-0,294476;-0,951498;0,072173;-0,068149;-0,004024
0,875218;1,231740;-0,246251;-0,985489;0,073601;-0,066491;-0,007110
0,875318;1,215695;-0,197578;-1,018116;0,074926;-0,064734;-0,010192
0,875418;1,197859;-0,148529;-1,049330;0,076145;-0,062879;-0,013265
0,875518;1,178254;-0,099172;-1,079083;0,077255;-0,060929;-0,016326
0,875618;1,156906;-0,049579;-1,107327;0,078256;-0,058887;-0,019370
0,875718;1,133840;0,000179;-1,134019;0,079146;-0,056754;-0,022391
0,875818;1,109088;0,050030;-1,159118;0,079922;-0,054535;-0,025387
0,875918;1,082682;0,099901;-1,182582;0,080584;-0,052232;-0,028352
0,876018;1,054655;0,149721;-1,204376;0,081130;-0,049848;-0,031281
0,876118;1,025046;0,199416;-1,224463;0,081559;-0,047387;-0,034172
0,876218;0,993895;0,248916;-1,242811;0,081871;-0,044852;-0,037019
0,876318;0,961243;0,298147;-1,259390;0,082064;-0,042246;-0,039817
0,876418;0,927135;0,347036;-1,274171;0,082138;-0,039574;-0,042564
0,876518;0,891616;0,395514;-1,287130;0,082093;-0,036838;-0,045255
0,876618;0,854737;0,443507;-1,298244;0,081928;-0,034043;-0,047885
0,876718;0,816547;0,490946;-1,307493;0,081644;-0,031193;-0,050451
0,876818;0,777099;0,537761;-1,314860;0,081240;-0,028291;-0,052949
0,876918;0,736448;0,583881;-1,320329;0,080717;-0,025343;-0,055375
0,877018;0,694652;0,629238;-1,323889;0,080076;-0,022351;-0,057725
0,877118;0,651767;0,673765;-1,325532;0,079316;-0,019320;-0,059996
0,877218;0,607854;0,717395;-1,325250;0,078440;-0,016255;-0,062184
0,877318;0,562976;0,760063;-1,323039;0,077447;-0,013160;-0,064286
0,877418;0,517195;0,801705;-1,318900;0,076339;-0,010040;-0,066299
0,877518;0,470576;0,842258;-1,312834;0,075117;-0,006898;-0,068219
0,877618;0,423186;0,881660;-1,304846;0,073784;-0,003740;-0,070044
0,877718;0,375092;0,919852;-1,294943;0,072340;-0,000570;-0,071770
0,877818;0,326362;0,956775;-1,283137;0,070787;0,002608;-0,073395
0,877918;0,277066;0,992373;-1,269439;0,069128;0,005788;-0,074916
0,878018;0,227275;1,026592;-1,253868;0,067365;0,008966;-0,076331
0,878118;0,177061;1,059379;-1,236440;0,065500;0,012138;-0,077638
0,878218;0,126496;1,090682;-1,217178;0,063535;0,015299;-0,078833
0,878318;0,075653;1,120453;-1,196106;0,061473;0,018443;-0,079916
0,878418;0,024605;1,148646;-1,173251;0,059317;0,021567;-0,080885
0,878518;-0,026572;1,175216;-1,148644;0,057070;0,024666;-0,081737
0,878618;-0,077806;1,200121;-1,122315;0,054735;0,027735;-0,082471
0,878718;-0,129020;1,223321;-1,094300;0,052316;0,030770;-0,083086
0,878818;-0,180141;1,244778;-1,064637;0,049815;0,033766;-0,083581
0,878918;-0,231093;1,264458;-1,033365;0,047235;0,036719;-0,083954
0,879018;-0,281802;1,282329;-1,000527;0,044582;0,039624;-0,084206
0,879118;-0,332192;1,298360;-0,966168;0,041858;0,042477;-0,084334
0,879218;-0,382189;1,312524;-0,930335;0,039067;0,045273;-0,084340
0,879318;-0,431721;1,324797;-0,893077;0,036213;0,048009;-0,084222
0,879418;-0,480712;1,335157;-0,854446;0,033300;0,050680;-0,083980
0,879518;-0,529090;1,343585;-0,814495;0,030333;0,053282;-0,083615
0,879618;-0,576784;1,350065;-0,773280;0,027315;0,055812;-0,083126
0,879718;-0,623722;1,354582;-0,730860;0,024251;0,058264;-0,082515
0,879818;-0,669833;1,357127;-0,687294;0,021145;0,060636;-0,081781
0,879918;-0,715049;1,357692;-0,642642;0,018002;0,062924;-0,080927
0,880018;-0,759302;1,356271;-0,596970;0,014827;0,065124;-0,079951
0,880118;-0,802524;1,352864;-0,550340;0,011623;0,067234;-0,078857
0,880218;-0,844650;1,347470;-0,502821;0,008396;0,069248;-0,077644
0,880318;-0,885616;1,340095;-0,454479;0,005150;0,071165;-0,076315
0,880418;-0,925360;1,330744;-0,405383;0,001890;0,072982;-0,074871
0,880518;-0,963821;1,319427;-0,355606;-0,001380;0,074695;-0,073315
0,880618;-1,000940;1,306157;-0,305217;-0,004653;0,076301;-0,071648
0,880718;-1,036660;1,290950;-0,254290;-0,007927;0,077799;-0,069872
0,880818;-1,070926;1,273824;-0,202898;-0,011195;0,079185;-0,067990
0,880918;-1,103683;1,254800;-0,151116;-0,014453;0,080458;-0,066004
0,881018;-1,134882;1,233902;-0,099020;-0,017697;0,081615;-0,063918
0,881118;-1,164474;1,211158;-0,046684;-0,020921;0,082654;-0,061733
0,881218;-1,192411;1,186596;0,005814;-0,024120;0,083573;-0,059453
0,881318;-1,218649;1,160251;0,058398;-0,027291;0,084372;-0,057081
0,881418;-1,243146;1,132156;0,110990;-0,030427;0,085048;-0,054621
0,881518;-1,265864;1,102349;0,163514;-0,033525;0,085600;-0,052075
0,881618;-1,286764;1,070872;0,215892;-0,036580;0,086027;-0,049448
0,881718;-1,305812;1,037766;0,268046;-0,039586;0,086329;-0,046743
0,881818;-1,322978;1,003078;0,319900;-0,042540;0,086504;-0,043963
0,881918;-1,338231;0,966855;0,371377;-0,045438;0,086552;-0,041114
0,882018;-1,351546;0,929147;0,422399;-0,048274;0,086472;-0,038198
0,882118;-1,362900;0,890008;0,472892;-0,051044;0,086265;-0,035221
0,882218;-1,372271;0,849491;0,522780;-0,053745;0,085930;-0,032185
0,882318;-1,379642;0,807655;0,571987;-0,056371;0,085468;-0,029097
0,882418;-1,384998;0,764557;0,620441;-0,058920;0,084879;-0,025959
0,882518;-1,388327;0,720259;0,668068;-0,061387;0,084164;-0,022777
0,882618;-1,389621;0,674825;0,714797;-0,063767;0,083323;-0,019556
0,882718;-1,388874;0,628317;0,760556;-0,066059;0,082358;-0,016299
0,882818;-1,386082;0,580804;0,805278;-0,068257;0,081269;-0,013012
0,882918;-1,381246;0,532353;0,848893;-0,070359;0,080059;-0,009700
0,883018;-1,374369;0,483034;0,891335;-0,072361;0,078727;-0,006367
0,883118;-1,365457;0,432918;0,932540;-0,074259;0,077277;-0,003018
0,883218;-1,354520;0,382077;0,972443;-0,076052;0,075711;0,000342
0,883318;-1,341570;0,330585;1,010985;-0,077736;0,074029;0,003707
0,883418;-1,326621;0,278516;1,048105;-0,079308;0,072235;0,007074
0,883518;-1,309692;0,225947;1,083745;-0,080766;0,070330;0,010436
0,883618;-1,290805;0,172954;1,117851;-0,082108;0,068318;0,013790
0,883718;-1,269983;0,119614;1,150369;-0,083330;0,066202;0,017129
0,883818;-1,247253;0,066006;1,181248;-0,084432;0,063983;0,020449
0,883918;-1,222646;0,012208;1,210438;-0,085411;0,061666;0,023745
0,884018;-1,196194;-0,041701;1,237895;-0,086266;0,059253;0,027013
0,884118;-1,167933;-0,095640;1,263574;-0,086994;0,056748;0,030246
0,884218;-1,137901;-0,149531;1,287433;-0,087595;0,054154;0,033441
0,884318;-1,106140;-0,203294;1,309434;-0,088068;0,051475;0,036592
0,884418;-1,072692;-0,256849;1,329540;-0,088411;0,048715;0,039695
0,884518;-1,037604;-0,310116;1,347720;-0,088623;0,045878;0,042745
0,884618;-1,000925;-0,363016;1,363941;-0,088705;0,042968;0,045737
0,884718;-0,962707;-0,415470;1,378176;-0,088656;0,039989;0,048667
0,884818;-0,923002;-0,467399;1,390401;-0,088475;0,036945;0,051531
0,884918;-0,881868;-0,518726;1,400594;-0,088163;0,033840;0,054323
0,885018;-0,839361;-0,569374;1,408735;-0,087720;0,030680;0,057040
0,885118;-0,795543;-0,619266;1,414810;-0,087146;0,027468;0,059678
0,885218;-0,750476;-0,668328;1,418804;-0,086441;0,024210;0,062231
0,885318;-0,704225;-0,716484;1,420708;-0,085608;0,020910;0,064697
0,885418;-0,656855;-0,763661;1,420517;-0,084645;0,017573;0,067072
0,885518;-0,608435;-0,809789;1,418225;-0,083556;0,014204;0,069352
0,885618;-0,559035;-0,854797;1,413832;-0,082340;0,010808;0,071532
0,885718;-0,508727;-0,898615;1,407342;-0,081000;0,007389;0,073611
0,885818;-0,457582;-0,941178;1,398760;-0,079538;0,003954;0,075584
0,885918;-0,405675;-0,982419;1,388094;-0,077955;0,000506;0,077448
0,886018;-0,353083;-1,022274;1,375357;-0,076253;-0,002949;0,079201
0,886118;-0,299882;-1,060683;1,360565;-0,074435;-0,006405;0,080840
0,886218;-0,246149;-1,097585;1,343734;-0,072503;-0,009858;0,082361
0,886318;-0,191963;-1,132924;1,324887;-0,070460;-0,013303;0,083762
0,886418;-0,137405;-1,166643;1,304048;-0,068309;-0,016733;0,085042
0,886518;-0,082554;-1,198690;1,281243;-0,066052;-0,020146;0,086198
0,886618;-0,027491;-1,229014;1,256505;-0,063693;-0,023534;0,087227
0,886718;0,027702;-1,257567;1,229865;-0,061236;-0,026893;0,088129
0,886818;0,082944;-1,284303;1,201360;-0,058683;-0,030218;0,088901
0,886918;0,138152;-1,309180;1,171028;-0,056038;-0,033504;0,089542
0,887018;0,193245;-1,332158;1,138913;-0,053305;-0,036746;0,090052
0,887118;0,248140;-1,353197;1,105058;-0,050489;-0,039939;0,090428
0,887218;0,302756;-1,372265;1,069510;-0,047592;-0,043078;0,090670
0,887318;0,357010;-1,389329;1,032319;-0,044619;-0,046159;0,090778
0,887418;0,410822;-1,404361;0,993539;-0,041575;-0,049176;0,090751
0,887518;0,464110;-1,417333;0,953223;-0,038464;-0,052125;0,090589
0,887618;0,516795;-1,428224;0,911429;-0,035290;-0,055002;0,090292
0,887718;0,568797;-1,437014;0,868216;-0,032058;-0,057802;0,089860
0,887818;0,620038;-1,443685;0,823647;-0,028773;-0,060520;0,089293
0,887918;0,670439;-1,448224;0,777785;-0,025439;-0,063153;0,088592
0,888018;0,719925;-1,450621;0,730696;-0,022062;-0,065696;0,087758
0,888118;0,768420;-1,450869;0,682449;-0,018646;-0,068146;0,086792
0,888218;0,815850;-1,448963;0,633113;-0,015197;-0,070498;0,085695
0,888318;0,862143;-1,444902;0,582759;-0,011719;-0,072750;0,084469
0,888418;0,907227;-1,438689;0,531462;-0,008218;-0,074896;0,083114
0,888518;0,951034;-1,430330;0,479295;-0,004699;-0,076935;0,081633
0,888618;0,993497;-1,419832;0,426336;-0,001167;-0,078862;0,080028
0,888718;1,034549;-1,407209;0,372661;0,002373;-0,080675;0,078301
0,888818;1,074126;-1,392475;0,318349;0,005916;-0,082370;0,076455
0,888918;1,112169;-1,375649;0,263481;0,009455;-0,083946;0,074491
0,889018;1,148616;-1,356753;0,208136;0,012986;-0,085399;0,072413
0,889118;1,183412;-1,335810;0,152398;0,016503;-0,086726;0,070223
0,889218;1,216501;-1,312849;0,096348;0,020002;-0,087927;0,067925
0,889318;1,247832;-1,287901;0,040069;0,023476;-0,088998;0,065522
0,889418;1,277354;-1,260999;-0,016354;0,026922;-0,089938;0,063017
0,889518;1,305020;-1,232181;-0,072839;0,030332;-0,090746;0,060414
0,889618;1,330787;-1,201486;-0,129301;0,033703;-0,091419;0,057716
0,889718;1,354612;-1,168957;-0,185655;0,037029;-0,091957;0,054928
0,889818;1,376457;-1,134640;-0,241817;0,040305;-0,092358;0,052053
0,889918;1,396286;-1,098582;-0,297703;0,043526;-0,092622;0,049096
0,890018;1,414065;-1,060836;-0,353230;0,046687;-0,092748;0,046061
0,890118;1,429766;-1,021453;-0,408313;0,049783;-0,092735;0,042952
0,890218;1,443361;-0,980492;-0,462870;0,052810;-0,092584;0,039773
0,890318;1,454827;-0,938009;-0,516818;0,055763;-0,092294;0,036531
0,890418;1,464142;-0,894067;-0,570075;0,058637;-0,091866;0,033228
0,890518;1,471290;-0,848728;-0,622562;0,061428;-0,091299;0,029871
0,890618;1,476257;-0,802059;-0,674198;0,064132;-0,090596;0,026464
0,890718;1,479030;-0,754126;-0,724905;0,066744;-0,089755;0,023011
0,890818;1,479604;-0,704999;-0,774605;0,069260;-0,088779;0,019519
0,890918;1,477973;-0,654751;-0,823222;0,071676;-0,087669;0,015993
0,891018;1,474136;-0,603453;-0,870683;0,073989;-0,086425;0,012437
0,891118;1,468096;-0,551182;-0,916914;0,076194;-0,085051;0,008856
0,891218;1,459858;-0,498014;-0,961844;0,078289;-0,083547;0,005257
0,891318;1,449431;-0,444028;-1,005404;0,080270;-0,081915;0,001645
0,891418;1,436828;-0,389301;-1,047526;0,082134;-0,080159;-0,001975
0,891518;1,422063;-0,333917;-1,088146;0,083878;-0,078279;-0,005598
0,891618;1,405155;-0,277955;-1,127200;0,085498;-0,076280;-0,009219
0,891718;1,386127;-0,221500;-1,164627;0,086994;-0,074163;-0,012830
0,891818;1,365003;-0,164635;-1,200368;0,088361;-0,071932;-0,016428
0,891918;1,341812;-0,107444;-1,234369;0,089597;-0,069590;-0,020007
0,892018;1,316586;-0,050012;-1,266574;0,090701;-0,067140;-0,023561
0,892118;1,289359;0,007574;-1,296933;0,091671;-0,064586;-0,027086
0,892218;1,260169;0,065228;-1,325398;0,092505;-0,061931;-0,030574
0,892318;1,229057;0,122865;-1,351922;0,093202;-0,059179;-0,034023
0,892418;1,196066;0,180399;-1,376465;0,093760;-0,056335;-0,037425
0,892518;1,161243;0,237741;-1,398985;0,094178;-0,053402;-0,040776
0,892618;1,124638;0,294807;-1,419446;0,094455;-0,050384;-0,044071
0,892718;1,086303;0,351511;-1,437814;0,094591;-0,047287;-0,047304
0,892818;1,046292;0,407766;-1,454058;0,094585;-0,044114;-0,050472
0,892918;1,004663;0,463488;-1,468151;0,094438;-0,040870;-0,053568
0,893018;0,961476;0,518593;-1,480069;0,094148;-0,037560;-0,056588
0,893118;0,916794;0,572997;-1,489791;0,093717;-0,034189;-0,059528
0,893218;0,870681;0,626616;-1,497298;0,093145;-0,030762;-0,062383
0,893318;0,823205;0,679371;-1,502576;0,092431;-0,027284;-0,065148
0,893418;0,774435;0,731180;-1,505615;0,091579;-0,023760;-0,067819
0,893518;0,724442;0,781964;-1,506405;0,090587;-0,020195;-0,070392
0,893618;0,673299;0,831645;-1,504944;0,089458;-0,016595;-0,072863
0,893718;0,621082;0,880147;-1,501229;0,088193;-0,012965;-0,075228
0,893818;0,567867;0,927396;-1,495263;0,086793;-0,009310;-0,077483
0,893918;0,513732;0,973320;-1,487052;0,085262;-0,005637;-0,079625
0,894018;0,458759;1,017846;-1,476605;0,083600;-0,001949;-0,081651
0,894118;0,403028;1,060906;-1,463934;0,081810;0,001746;-0,083556
0,894218;0,346621;1,102434;-1,449056;0,079895;0,005444;-0,085339
0,894318;0,289624;1,142365;-1,431989;0,077857;0,009138;-0,086995
0,894418;0,232119;1,180637;-1,412757;0,075699;0,012824;-0,088524
0,894518;0,174194;1,217190;-1,391384;0,073425;0,016496;-0,089921
0,894618;0,115935;1,251966;-1,367901;0,071037;0,020148;-0,091185
0,894718;0,057428;1,284911;-1,342339;0,068539;0,023774;-0,092313
0,894818;-0,001239;1,315973;-1,314734;0,065934;0,027370;-0,093304
0,894918;-0,059977;1,345103;-1,285125;0,063227;0,030929;-0,094156
0,895018;-0,118699;1,372253;-1,253554;0,060422;0,034447;-0,094868
0,895118;-0,177316;1,397381;-1,220065;0,057521;0,037917;-0,095438
0,895218;-0,235740;1,420446;-1,184706;0,054530;0,041335;-0,095865
0,895318;-0,293883;1,441411;-1,147528;0,051453;0,044695;-0,096148
0,895418;-0,351657;1,460240;-1,108584;0,048295;0,047992;-0,096287
0,895518;-0,408974;1,476904;-1,067931;0,045060;0,051221;-0,096281
0,895618;-0,465747;1,491374;-1,025627;0,041753;0,054378;-0,096131
0,895718;-0,521891;1,503625;-0,981733;0,038379;0,057456;-0,095835
0,895818;-0,577321;1,513636;-0,936315;0,034942;0,060452;-0,095395
0,895918;-0,631951;1,521389;-0,889438;0,031449;0,063361;-0,094810
0,896018;-0,685698;1,526869;-0,841171;0,027904;0,066178;-0,094082
0,896118;-0,738481;1,530066;-0,791584;0,024312;0,068899;-0,093211
0,896218;-0,790219;1,530970;-0,740751;0,020679;0,071520;-0,092199
0,896318;-0,840832;1,529579;-0,688747;0,017011;0,074036;-0,091047
0,896418;-0,890243;1,525891;-0,635648;0,013312;0,076444;-0,089756
0,896518;-0,938376;1,519909;-0,581533;0,009589;0,078739;-0,088328
0,896618;-0,985156;1,511638;-0,526482;0,005846;0,080919;-0,086765
0,896718;-1,030512;1,501089;-0,470577;0,002090;0,082979;-0,085070
0,896818;-1,074373;1,488274;-0,413901;-0,001673;0,084917;-0,083244
0,896918;-1,116672;1,473210;-0,356539;-0,005439;0,086729;-0,081291
0,897018;-1,157342;1,455917;-0,298575;-0,009201;0,088413;-0,079212
0,897118;-1,196320;1,436418;-0,240098;-0,012954;0,089966;-0,077012
0,897218;-1,233546;1,414740;-0,181193;-0,016691;0,091384;-0,074693
0,897318;-1,268962;1,390912;-0,121950;-0,020408;0,092667;-0,072258
0,897418;-1,302511;1,364969;-0,062458;-0,024099;0,093811;-0,069712
0,897518;-1,334140;1,336945;-0,002805;-0,027758;0,094815;-0,067057
0,897618;-1,363800;1,306883;0,056918;-0,031379;0,095677;-0,064299
0,897718;-1,391444;1,274823;0,116621;-0,034957;0,096396;-0,061439
0,897818;-1,417028;1,240812;0,176215;-0,038486;0,096970;-0,058484
0,897918;-1,440510;1,204900;0,235610;-0,041962;0,097399;-0,055438
0,898018;-1,461852;1,167137;0,294715;-0,045378;0,097681;-0,052304
0,898118;-1,481020;1,127579;0,353441;-0,048729;0,097816;-0,049087
0,898218;-1,497982;1,086284;0,411698;-0,052011;0,097804;-0,045793
0,898318;-1,512711;1,043311;0,469400;-0,055218;0,097644;-0,042426
0,898418;-1,525180;0,998724;0,526457;-0,058345;0,097336;-0,038991
0,898518;-1,535370;0,952587;0,582783;-0,061388;0,096881;-0,035493
0,898618;-1,543261;0,904969;0,638292;-0,064341;0,096279;-0,031938
0,898718;-1,548839;0,855941;0,692899;-0,067201;0,095531;-0,028330
0,898818;-1,552094;0,805573;0,746521;-0,069962;0,094638;-0,024676
0,898918;-1,553017;0,753942;0,799075;-0,072620;0,093601;-0,020981
0,899018;-1,551605;0,701123;0,850482;-0,075172;0,092422;-0,017250
0,899118;-1,547857;0,647195;0,900663;-0,077613;0,091101;-0,013488
0,899218;-1,541777;0,592238;0,949539;-0,079939;0,089642;-0,009703
0,899318;-1,533370;0,536334;0,997036;-0,082147;0,088045;-0,005898
0,899418;-1,522646;0,479566;1,043080;-0,084233;0,086314;-0,002081
0,899518;-1,509621;0,422020;1,087601;-0,086194;0,084451;0,001744
0,899618;-1,494310;0,363781;1,130529;-0,088027;0,082458;0,005570
0,899718;-1,476734;0,304936;1,171798;-0,089729;0,080338;0,009391
0,899818;-1,456918;0,245574;1,211344;-0,091297;0,078094;0,013203
0,899918;-1,434889;0,185785;1,249105;-0,092728;0,075730;0,016998
0,900018;-1,410678;0,125657;1,285022;-0,094021;0,073250;0,020771
0,900118;-1,384320;0,065281;1,319038;-0,095173;0,070655;0,024517
0,900218;-1,355850;0,004749;1,351101;-0,096182;0,067952;0,028230
0,900318;-1,325312;-0,055848;1,381160;-0,097047;0,065143;0,031904
0,900418;-1,292748;-0,116419;1,409168;-0,097765;0,062232;0,035533
0,900518;-1,258207;-0,176872;1,435079;-0,098337;0,059225;0,039112
0,900618;-1,221737;-0,237116;1,458852;-0,098761;0,056125;0,042636
0,900718;-1,183392;-0,297058;1,480450;-0,099035;0,052937;0,046098
0,900818;-1,143229;-0,356609;1,499838;-0,099160;0,049666;0,049494
0,900918;-1,101305;-0,415678;1,516983;-0,099135;0,046316;0,052819
0,901018;-1,057684;-0,474174;1,531858;-0,098960;0,042893;0,056067
0,901118;-1,012429;-0,532009;1,544438;-0,098635;0,039402;0,059233
0,901218;-0,965606;-0,589095;1,554702;-0,098160;0,035848;0,062312
0,901318;-0,917287;-0,645344;1,562631;-0,097537;0,032236;0,065300
0,901418;-0,867541;-0,700671;1,568212;-0,096765;0,028573;0,068192
0,901518;-0,816442;-0,754991;1,571434;-0,095846;0,024862;0,070984
0,901618;-0,764068;-0,808221;1,572289;-0,094781;0,021110;0,073670
0,901718;-0,710496;-0,860279;1,570775;-0,093571;0,017323;0,076248
0,901818;-0,655805;-0,911085;1,566890;-0,092219;0,013507;0,078712
0,901918;-0,600079;-0,960561;1,560640;-0,090726;0,009666;0,081060
0,902018;-0,543399;-1,008631;1,552030;-0,089094;0,005807;0,083287
0,902118;-0,485851;-1,055221;1,541072;-0,087326;0,001936;0,085389
0,902218;-0,427522;-1,100259;1,527780;-0,085423;-0,001941;0,087365
0,902318;-0,368498;-1,143675;1,512173;-0,083390;-0,005819;0,089209
0,902418;-0,308869;-1,185402;1,494271;-0,081229;-0,009692;0,090920
0,902518;-0,248725;-1,225376;1,474100;-0,078943;-0,013553;0,092495
0,902618;-0,188155;-1,263533;1,451689;-0,076535;-0,017397;0,093931
0,902718;-0,127252;-1,299816;1,427068;-0,074009;-0,021218;0,095227
0,902818;-0,066107;-1,334167;1,400274;-0,071369;-0,025010;0,096378
0,902918;-0,004813;-1,366532;1,371345;-0,068618;-0,028767;0,097385
0,903018;0,056537;-1,396860;1,340323;-0,065761;-0,032484;0,098245
0,903118;0,117851;-1,425104;1,307254;-0,062803;-0,036154;0,098957
0,903218;0,179035;-1,451220;1,272185;-0,059746;-0,039773;0,099520
0,903318;0,239997;-1,475166;1,235168;-0,056596;-0,043335;0,099932
0,903418;0,300645;-1,496903;1,196258;-0,053359;-0,046834;0,100192
0,903518;0,360885;-1,516397;1,155512;-0,050037;-0,050265;0,100302
0,903618;0,420627;-1,533616;1,112990;-0,046637;-0,053622;0,100259
0,903718;0,479779;-1,548533;1,068755;-0,043164;-0,056900;0,100064
0,903818;0,538251;-1,561123;1,022873;-0,039622;-0,060095;0,099718
0,903918;0,595954;-1,571365;0,975411;-0,036018;-0,063202;0,099219
0,904018;0,652800;-1,579242;0,926442;-0,032356;-0,066214;0,098570
0,904118;0,708702;-1,584739;0,876037;-0,028642;-0,069129;0,097771
0,904218;0,763574;-1,587846;0,824272;-0,024882;-0,071941;0,096823
0,904318;0,817333;-1,588558;0,771224;-0,021082;-0,074646;0,095728
0,904418;0,869896;-1,586870;0,716974;-0,017246;-0,077240;0,094487
0,904518;0,921182;-1,582783;0,661601;-0,013382;-0,079719;0,093101
0,904618;0,971113;-1,576303;0,605190;-0,009494;-0,082078;0,091573
0,904718;1,019612;-1,567436;0,547825;-0,005590;-0,084315;0,089905
0,904818;1,066603;-1,556195;0,489592;-0,001674;-0,086425;0,088099
0,904918;1,112016;-1,542595;0,430579;0,002248;-0,088406;0,086158
0,905018;1,155779;-1,526654;0,370875;0,006169;-0,090254;0,084086
0,905118;1,197825;-1,508395;0,310571;0,010083;-0,091967;0,081884
0,905218;1,238089;-1,487845;0,249756;0,013984;-0,093541;0,079556
0,905318;1,276508;-1,465032;0,188524;0,017867;-0,094974;0,077106
0,905418;1,313023;-1,439989;0,126966;0,021726;-0,096264;0,074538
0,905518;1,347578;-1,412754;0,065176;0,025554;-0,097408;0,071854
0,905618;1,380118;-1,383365;0,003248;0,029346;-0,098406;0,069060
0,905718;1,410592;-1,351866;-0,058726;0,033096;-0,099255;0,066159
0,905818;1,438953;-1,318304;-0,120649;0,036799;-0,099954;0,063155
0,905918;1,465156;-1,282727;-0,182429;0,040447;-0,100501;0,060054
0,906018;1,489160;-1,245188;-0,243972;0,044037;-0,100896;0,056859
0,906118;1,510928;-1,205744;-0,305184;0,047562;-0,101139;0,053577
0,906218;1,530423;-1,164452;-0,365972;0,051017;-0,101228;0,050210
0,906318;1,547617;-1,121374;-0,426243;0,054397;-0,101163;0,046766
0,906418;1,562480;-1,076574;-0,485905;0,057696;-0,100944;0,043248
0,906518;1,574989;-1,030120;-0,544869;0,060910;-0,100573;0,039663
0,906618;1,585123;-0,982081;-0,603042;0,064033;-0,100048;0,036015
0,906718;1,592865;-0,932528;-0,660337;0,067061;-0,099371;0,032310
0,906818;1,598202;-0,881536;-0,716667;0,069989;-0,098542;0,028554
0,906918;1,601125;-0,829182;-0,771944;0,072812;-0,097564;0,024752
0,907018;1,601628;-0,775543;-0,826084;0,075526;-0,096436;0,020910
0,907118;1,599707;-0,720702;-0,879005;0,078127;-0,095162;0,017035
0,907218;1,595366;-0,664740;-0,930625;0,080610;-0,093742;0,013131
0,907318;1,588608;-0,607742;-0,980865;0,082973;-0,092179;0,009206
0,907418;1,579443;-0,549794;-1,029648;0,085211;-0,090475;0,005264
0,907518;1,567883;-0,490983;-1,076899;0,087321;-0,088633;0,001312
0,907618;1,553944;-0,431398;-1,122546;0,089299;-0,086655;-0,002644
0,907718;1,537647;-0,371130;-1,166517;0,091142;-0,084544;-0,006598
0,907818;1,519014;-0,310269;-1,208746;0,092848;-0,082304;-0,010544
0,907918;1,498073;-0,248907;-1,249166;0,094414;-0,079937;-0,014477
0,908018;1,474855;-0,187138;-1,287716;0,095837;-0,077448;-0,018389
0,908118;1,449392;-0,125055;-1,324337;0,097115;-0,074840;-0,022275
0,908218;1,421723;-0,062753;-1,358971;0,098246;-0,072116;-0,026130
0,908318;1,391889;-0,000325;-1,391564;0,099228;-0,069282;-0,029946
0,908418;1,359934;0,062132;-1,422066;0,100060;-0,066341;-0,033719
0,908518;1,325905;0,124526;-1,450431;0,100741;-0,063298;-0,037442
0,908618;1,289853;0,186759;-1,476612;0,101268;-0,060157;-0,041111
0,908718;1,251832;0,248738;-1,500570;0,101642;-0,056924;-0,044718
0,908818;1,211898;0,310369;-1,522267;0,101861;-0,053602;-0,048259
0,908918;1,170112;0,371558;-1,541669;0,101926;-0,050197;-0,051729
0,909018;1,126535;0,432210;-1,558745;0,101836;-0,046715;-0,055121
0,909118;1,081234;0,492235;-1,573469;0,101591;-0,043160;-0,058431
0,909218;1,034277;0,551539;-1,585816;0,101191;-0,039537;-0,061654
0,909318;0,985733;0,610034;-1,595767;0,100637;-0,035853;-0,064784
0,909418;0,935677;0,667629;-1,603306;0,099930;-0,032113;-0,067817
0,909518;0,884183;0,724237;-1,608420;0,099071;-0,028323;-0,070748
0,909618;0,831329;0,779770;-1,611099;0,098061;-0,024488;-0,073573
0,909718;0,777196;0,834145;-1,611340;0,096901;-0,020614;-0,076287
0,909818;0,721864;0,887277;-1,609141;0,095594;-0,016708;-0,078886
0,909918;0,665418;0,939086;-1,604504;0,094140;-0,012774;-0,081366
0,910018;0,607942;0,989492;-1,597434;0,092543;-0,008820;-0,083723
0,910118;0,549524;1,038418;-1,587943;0,090805;-0,004850;-0,085954
0,910218;0,490253;1,085789;-1,576042;0,088927;-0,000872;-0,088055
0,910318;0,430217;1,131533;-1,561750;0,086914;0,003109;-0,090023
0,910418;0,369509;1,175578;-1,545087;0,084768;0,007086;-0,091854
0,910518;0,308220;1,217858;-1,526077;0,082492;0,011055;-0,093547
0,910618;0,246443;1,258307;-1,504750;0,080090;0,015007;-0,095097
0,910718;0,184272;1,296863;-1,481135;0,077566;0,018938;-0,096504
0,910818;0,121801;1,333467;-1,455268;0,074922;0,022842;-0,097764
0,910918;0,059126;1,368063;-1,427189;0,072164;0,026712;-0,098876
0,911018;-0,003658;1,400597;-1,396938;0,069295;0,030543;-0,099838
0,911118;-0,066457;1,431018;-1,364561;0,066319;0,034329;-0,100648
0,911218;-0,129174;1,459281;-1,330107;0,063242;0,038063;-0,101305
0,911318;-0,191713;1,485341;-1,293627;0,060068;0,041741;-0,101809
